Subject,Appraisal_Dimension,Item,Order,Rating,RT
A2FIUV2LFQXCY8:3BV8HQ2ZZXD9ASYX25WOJBK9X6E6A4,surprise,9810,92,42,3592.0
A2FIUV2LFQXCY8:3BV8HQ2ZZXD9ASYX25WOJBK9X6E6A4,surprise,A013,39,31,3878.0
A2FIUV2LFQXCY8:3BV8HQ2ZZXD9ASYX25WOJBK9X6E6A4,surprise,A041,99,59,3965.0
A2FIUV2LFQXCY8:3BV8HQ2ZZXD9ASYX25WOJBK9X6E6A4,surprise,A055,105,46,5198.0
A2FIUV2LFQXCY8:3BV8HQ2ZZXD9ASYX25WOJBK9X6E6A4,surprise,A062,74,21,3862.0
A2FIUV2LFQXCY8:3BV8HQ2ZZXD9ASYX25WOJBK9X6E6A4,surprise,A064,21,32,5497.0
A2FIUV2LFQXCY8:3BV8HQ2ZZXD9ASYX25WOJBK9X6E6A4,surprise,A069,24,31,4884.0
A2FIUV2LFQXCY8:3BV8HQ2ZZXD9ASYX25WOJBK9X6E6A4,surprise,A095,82,39,4614.0
A2FIUV2LFQXCY8:3BV8HQ2ZZXD9ASYX25WOJBK9X6E6A4,surprise,A127,56,39,4454.0
A2FIUV2LFQXCY8:3BV8HQ2ZZXD9ASYX25WOJBK9X6E6A4,surprise,H022,27,42,3569.0
A2FIUV2LFQXCY8:3BV8HQ2ZZXD9ASYX25WOJBK9X6E6A4,surprise,H064,8,58,5104.0
A2FIUV2LFQXCY8:3BV8HQ2ZZXD9ASYX25WOJBK9X6E6A4,surprise,H077,2,62,8559.0
A2FIUV2LFQXCY8:3BV8HQ2ZZXD9ASYX25WOJBK9X6E6A4,surprise,H079,67,63,4758.0
A2FIUV2LFQXCY8:3BV8HQ2ZZXD9ASYX25WOJBK9X6E6A4,surprise,P039,20,30,3946.0
A2FIUV2LFQXCY8:3BV8HQ2ZZXD9ASYX25WOJBK9X6E6A4,surprise,P077,50,38,4031.0
A2FIUV2LFQXCY8:3BV8HQ2ZZXD9ASYX25WOJBK9X6E6A4,surprise,P078,46,33,3268.0
A2FIUV2LFQXCY8:3BV8HQ2ZZXD9ASYX25WOJBK9X6E6A4,surprise,P096,111,14,3036.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,1050,19,100,4208.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,1052,22,79,5551.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,1120,107,17,4296.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,1201,103,88,2985.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,1270,97,17,10528.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,1303,45,0,4793.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,1440,44,67,4015.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,1441,76,4,7703.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,1463,47,75,8657.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,1710,11,0,4847.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,1722,36,21,4121.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,2057,106,13,4191.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,2070,32,0,4095.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,2091,60,31,3817.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,2154,87,86,19200.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,2205,82,14,4656.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,2224,43,28,3832.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,2332,21,10,5153.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,2340,14,27,5696.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,2395,99,63,3480.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,2550,110,0,3593.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,2683,74,100,10304.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,2691,5,63,9145.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,2710,56,100,5896.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,2717,71,100,4929.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,2811,111,100,4480.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,3005,34,100,8769.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,3015,37,87,9656.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,3051,57,69,5120.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,3053,98,100,5640.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,3063,70,100,10311.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,3064,68,92,5479.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,3068,51,99,6049.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,3150,12,74,6729.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,3181,1,65,17344.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,3500,104,1,3647.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4002,96,98,6113.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4141,102,72,3944.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4180,77,0,4073.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4225,50,0,4503.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4232,55,0,4800.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4250,41,0,3489.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4311,73,34,6104.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4460,18,69,6423.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4542,95,0,5111.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4561,2,63,17359.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4574,80,0,8200.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4599,46,0,4279.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4607,89,74,4265.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4611,33,69,4384.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4622,42,32,4719.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4623,64,18,4280.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4625,8,82,5318.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4645,26,17,4312.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4659,61,100,9632.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4670,92,76,5849.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4672,39,67,7383.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4680,54,32,6217.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,4695,35,29,9399.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,5270,48,95,4559.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,5629,13,100,5399.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,5661,20,97,6136.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,5700,31,0,4210.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,5780,65,99,4096.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,5910,66,100,4049.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,6212,16,100,6487.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,6560,58,100,4688.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,6821,108,86,3344.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,7230,63,0,4103.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,7325,4,0,6455.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,7330,6,64,5405.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,7359,83,100,6616.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,7361,53,17,5839.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,7430,85,1,7688.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,7450,69,28,4696.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,7470,3,14,10120.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,7480,93,41,5880.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,8461,7,26,9812.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,8497,112,77,7038.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,9040,10,86,6353.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,9050,15,100,8265.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,9181,9,76,8016.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,9182,79,81,5697.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,9252,81,100,4336.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,9253,17,100,10281.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,9265,75,90,5968.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,9300,105,0,3353.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,9301,67,28,4440.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,9400,101,1,3984.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,9410,94,100,4232.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,9452,52,79,6736.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,9561,38,99,4616.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,9584,88,0,10288.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,9635,40,97,4176.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,9800,30,3,6726.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,9810,78,100,3127.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,A013,84,33,30007.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,A041,86,100,58895.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,A055,24,92,7864.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,A062,49,0,3393.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,A064,59,100,6967.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,A069,72,91,4688.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,A095,25,25,6080.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,A127,100,4,5047.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,H022,62,100,4496.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,H064,109,94,4688.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,H077,27,100,12232.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,H079,23,100,4288.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,P039,91,0,6743.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,P077,29,71,5041.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,P078,28,0,3791.0
AD2695U1ZXO7:3DIP6YHAPD4Z4JYXBPV8Z86SQLOE8T,surprise,P096,90,0,2840.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,1050,3,58,3104.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,1052,82,60,3711.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,1120,20,60,4278.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,1201,73,71,4408.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,1270,55,66,3578.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,1303,79,57,9425.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,1440,39,33,4108.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,1441,72,11,2752.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,1463,91,16,2830.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,1710,54,15,5031.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,1722,112,24,3637.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,2057,99,15,2674.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,2070,37,14,4075.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,2091,25,16,5152.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,2154,97,19,2785.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,2205,64,57,4403.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,2224,111,16,3175.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,2332,23,26,4738.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,2340,6,26,3485.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,2395,46,18,7999.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,2550,17,30,5539.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,2683,45,72,4895.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,2691,67,54,3520.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,2710,70,60,3562.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,2717,48,56,4837.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,2811,83,70,4936.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,3005,61,74,3665.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,3015,47,80,10957.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,3051,65,73,3118.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,3053,27,77,4351.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,3063,109,75,3598.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,3064,101,83,3891.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,3068,31,69,5411.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,3150,107,81,3177.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,3181,92,63,4554.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,3500,32,53,4262.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4002,57,17,3891.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4141,86,24,3611.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4180,11,34,3518.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4225,5,34,4904.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4232,12,36,4131.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4250,88,13,4894.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4311,76,21,3882.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4460,62,27,3414.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4542,78,18,5947.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4561,41,31,5680.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4574,66,5,4839.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4599,56,17,3696.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4607,30,27,7178.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4611,38,16,7348.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4622,22,19,3264.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4623,75,17,3029.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4625,58,21,2966.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4645,49,31,3462.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4659,53,24,5392.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4670,59,24,3672.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4672,19,38,4322.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4680,18,24,5583.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,4695,105,21,5216.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,5270,2,41,6212.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,5629,60,29,4278.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,5661,50,26,3731.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,5700,40,26,3856.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,5780,95,10,4066.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,5910,96,30,3635.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,6212,90,67,3874.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,6560,106,53,3577.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,6821,44,55,3727.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,7230,85,11,6381.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,7325,34,15,4406.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,7330,81,11,3123.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,7359,28,56,4062.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,7361,100,55,5748.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,7430,102,12,3009.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,7450,110,20,3762.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,7470,69,8,4603.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,7480,7,30,3700.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,8461,87,3,5755.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,8497,94,30,3375.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,9040,63,77,4134.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,9050,1,64,6407.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,9181,21,64,5512.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,9182,33,60,9436.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,9252,16,80,4376.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,9253,8,50,5596.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,9265,13,74,5054.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,9300,68,62,2920.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,9301,4,76,3795.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,9400,74,63,5681.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,9410,24,74,4137.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,9452,14,60,6334.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,9561,35,64,4217.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,9584,103,22,2966.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,9635,42,76,4487.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,9800,71,62,2855.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,9810,89,57,4574.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,A013,93,70,4169.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,A041,104,77,8977.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,A055,51,77,6436.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,A062,98,55,2674.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,A064,10,56,6232.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,A069,26,56,4399.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,A095,80,75,12754.0
A3N5L136KKW6AV:3DL65MZB8ER1GMOAS1BD1U2BKRHEC5,surprise,A127,15,63,5307.0
